Soil Moisture,Temperature,Time,Wind speed (Km/h),Air humidity (%),rainfall,Soil Type,Crop Type,Irrigation_Needed
28,41,48,9.53,61.31,94.86762427,1,3,1
78,11,12,9.53,61.31,94.86762427,0,2,0
45,8,63,9.53,61.31,94.86762427,0,1,0
22,40,7,9.53,61.31,94.86762427,1,3,1
48,43,11,9.53,61.31,94.86762427,1,4,0
19,20,9,9.53,61.31,94.86762427,0,1,0
58,42,15,9.53,61.31,94.86762427,0,1,0
10,5,77,9.53,61.31,94.86762427,2,3,0
78,29,27,9.53,61.31,94.86762427,1,3,0
16,8,56,9.53,61.31,94.86762427,1,3,0
42,33,22,9.53,61.31,94.86762427,0,4,0
66,24,15,9.53,61.31,94.86762427,0,1,0
45,39,56,9.53,61.31,94.86762427,3,2,0
68,14,5,9.53,61.31,94.86762427,1,4,0
67,32,9,9.53,61.31,94.86762427,3,0,0
61,44,51,9.53,61.31,94.86762427,2,3,0
33,31,8,9.53,61.31,94.86762427,3,1,1
55,43,63,9.53,61.31,94.86762427,0,4,0
5,36,12,9.53,61.31,94.86762427,1,0,1
35,21,69,9.53,61.31,94.86762427,1,4,1
54,26,47,9.53,61.31,94.86762427,3,4,0
46,25,53,9.53,61.31,94.86762427,3,2,0
58,38,57,9.53,61.31,94.86762427,2,2,0
14,15,25,9.53,61.31,94.86762427,2,4,0
88,42,8,9.53,61.31,94.86762427,0,0,0
59,34,91,9.53,61.31,94.86762427,0,1,0
46,12,72,9.53,61.31,94.86762427,0,1,0
73,20,35,9.53,61.31,94.86762427,3,3,0
57,36,9,9.53,61.31,94.86762427,3,3,0
5,29,85,9.53,61.31,94.86762427,1,1,1
37,35,10,9.53,61.31,94.86762427,0,4,1
90,11,37,9.53,61.31,94.86762427,3,4,0
32,3,104,9.53,61.31,94.86762427,1,2,0
8,10,88,9.53,61.31,94.86762427,0,2,0
80,13,100,9.53,61.31,94.86762427,2,3,0
68,45,0,9.53,61.31,94.86762427,2,1,0
54,4,25,9.53,61.31,94.86762427,3,4,0
36,10,109,9.53,61.31,94.86762427,1,1,0
66,8,63,9.53,61.31,94.86762427,2,0,0
29,41,47,9.53,61.31,94.86762427,1,1,1
1,8,63,9.53,61.31,94.86762427,1,0,0
42,9,19,9.53,61.31,94.86762427,2,2,0
49,45,105,9.53,61.31,94.86762427,1,2,0
62,5,108,9.53,61.31,94.86762427,2,3,0
66,20,60,9.53,61.31,94.86762427,3,1,0
38,43,75,9.53,61.31,94.86762427,0,1,1
28,30,13,9.53,61.31,94.86762427,0,0,1
50,18,98,9.53,61.31,94.86762427,3,2,0
2,6,38,9.53,61.31,94.86762427,2,0,0
73,35,54,9.53,61.31,94.86762427,2,2,0
76,41,94,9.53,61.31,94.86762427,2,0,0
89,29,1,9.53,61.31,94.86762427,2,2,0
11,16,4,9.53,61.31,94.86762427,3,0,0
69,38,19,9.53,61.31,94.86762427,0,2,0
80,32,16,9.53,61.31,94.86762427,1,0,0
4,25,56,9.53,61.31,94.86762427,1,1,1
90,41,37,9.53,61.31,94.86762427,0,3,0
60,19,9,9.53,61.31,94.86762427,3,0,0
22,45,0,9.53,61.31,94.86762427,1,3,1
40,12,11,9.53,61.31,94.86762427,0,1,0
30,16,55,9.53,61.31,94.86762427,3,1,0
79,4,105,9.53,61.31,94.86762427,1,2,0
62,1,43,9.53,61.31,94.86762427,2,3,0
8,10,14,9.53,61.31,94.86762427,2,4,0
76,12,21,9.53,61.31,94.86762427,3,2,0
38,31,63,9.53,61.31,94.86762427,2,3,1
75,16,35,9.53,61.31,94.86762427,3,0,0
1,5,107,9.53,61.31,94.86762427,0,0,0
23,16,48,9.53,61.31,94.86762427,0,1,0
60,14,44,9.53,61.31,94.86762427,1,4,0
73,37,12,9.53,61.31,94.86762427,3,0,0
51,33,94,9.53,61.31,94.86762427,1,3,0
79,6,108,9.53,61.31,94.86762427,1,3,0
59,12,4,9.53,61.31,94.86762427,0,0,0
68,37,2,9.53,61.31,94.86762427,1,3,0
26,44,71,9.53,61.31,94.86762427,2,3,1
46,13,39,9.53,61.31,94.86762427,1,1,0
2,9,21,9.53,61.31,94.86762427,3,4,0
33,26,109,9.53,61.31,94.86762427,2,1,1
79,44,105,9.53,61.31,94.86762427,0,4,0
78,43,64,9.53,61.31,94.86762427,3,3,0
67,36,35,9.53,61.31,94.86762427,2,4,0
58,20,26,9.53,61.31,94.86762427,3,3,0
17,44,40,9.53,61.31,94.86762427,2,3,1
68,42,23,9.53,61.31,94.86762427,3,1,0
71,28,37,9.53,61.31,94.86762427,3,1,0
47,11,47,9.53,61.31,94.86762427,2,2,0
87,20,65,9.53,61.31,94.86762427,0,0,0
8,27,45,9.53,61.31,94.86762427,0,2,1
56,12,105,9.53,61.31,94.86762427,3,2,0
26,42,57,9.53,61.31,94.86762427,3,4,1
25,42,68,9.53,61.31,94.86762427,0,3,1
33,18,41,9.53,61.31,94.86762427,0,3,0
2,40,94,9.53,61.31,94.86762427,1,3,1
20,36,29,9.53,61.31,94.86762427,0,0,1
87,44,66,9.53,61.31,94.86762427,3,4,0
78,24,94,9.53,61.31,94.86762427,2,4,0
24,25,55,9.53,61.31,94.86762427,0,3,1
88,29,79,9.53,61.31,94.86762427,1,2,0
51,41,30,9.53,61.31,94.86762427,1,0,0
32,38,10,9.53,61.31,94.86762427,1,2,1
70,44,18,9.53,61.31,94.86762427,2,1,0
25,2,40,9.53,61.31,94.86762427,0,4,0
87,44,79,9.53,61.31,94.86762427,0,4,0
79,5,2,9.53,61.31,94.86762427,0,2,0
44,23,35,9.53,61.31,94.86762427,2,0,0
83,44,102,9.53,61.31,94.86762427,2,4,0
34,22,76,9.53,61.31,94.86762427,3,2,1
53,19,88,9.53,61.31,94.86762427,1,0,0
60,44,93,9.53,61.31,94.86762427,1,2,0
26,36,105,9.53,61.31,94.86762427,0,0,1
33,39,36,9.53,61.31,94.86762427,2,3,1
59,11,55,9.53,61.31,94.86762427,2,0,0
17,33,1,9.53,61.31,94.86762427,0,1,1
24,19,21,9.53,61.31,94.86762427,0,3,0
62,26,66,9.53,61.31,94.86762427,3,2,0
7,13,34,9.53,61.31,94.86762427,1,3,0
6,44,52,9.53,61.31,94.86762427,1,3,1
27,13,10,9.53,61.31,94.86762427,1,2,0
19,36,20,9.53,61.31,94.86762427,3,2,1
59,35,85,9.53,61.31,94.86762427,0,1,0
74,5,50,9.53,61.31,94.86762427,0,2,0
25,24,64,9.53,61.31,94.86762427,1,4,1
27,21,14,9.53,61.31,94.86762427,1,4,1
23,24,108,9.53,61.31,94.86762427,3,1,1
33,23,13,9.53,61.31,94.86762427,2,0,1
58,43,108,9.53,61.31,94.86762427,2,0,0
77,43,6,9.53,61.31,94.86762427,1,4,0
3,23,34,9.53,61.31,94.86762427,3,2,1
63,39,107,9.53,61.31,94.86762427,1,1,0
82,43,103,9.53,61.31,94.86762427,2,0,0
50,21,40,9.53,61.31,94.86762427,1,0,0
19,14,74,9.53,61.31,94.86762427,2,3,0
35,42,8,9.53,61.31,94.86762427,2,4,1
66,13,83,9.53,61.31,94.86762427,2,2,0
13,41,109,9.53,61.31,94.86762427,0,1,1
35,43,57,9.53,61.31,94.86762427,0,0,1
13,31,44,9.53,61.31,94.86762427,1,3,1
3,24,29,9.53,61.31,94.86762427,2,4,1
18,39,27,9.53,61.31,94.86762427,0,4,1
55,37,34,9.53,61.31,94.86762427,1,1,0
22,44,29,9.53,61.31,94.86762427,1,0,1
32,37,29,9.53,61.31,94.86762427,1,1,1
59,42,101,9.53,61.31,94.86762427,1,1,0
73,44,101,9.53,61.31,94.86762427,1,3,0
71,21,100,9.53,61.31,94.86762427,3,4,0
81,0,28,9.53,61.31,94.86762427,2,2,0
19,19,90,9.53,61.31,94.86762427,1,4,0
37,27,82,9.53,61.31,94.86762427,3,4,1
1,39,49,9.53,61.31,94.86762427,2,3,1
45,17,12,9.53,61.31,94.86762427,0,2,0
82,9,28,9.53,61.31,94.86762427,1,0,0
46,26,30,9.53,61.31,94.86762427,3,2,0
71,36,106,9.53,61.31,94.86762427,0,0,0
50,26,76,9.53,61.31,94.86762427,3,2,0
10,22,54,9.53,61.31,94.86762427,2,1,1
22,16,15,9.53,61.31,94.86762427,2,2,0
24,30,71,9.53,61.31,94.86762427,0,3,1
64,9,107,9.53,61.31,94.86762427,3,0,0
14,25,90,9.53,61.31,94.86762427,1,4,1
8,3,81,9.53,61.31,94.86762427,1,3,0
62,4,16,9.53,61.31,94.86762427,0,0,0
75,20,82,9.53,61.31,94.86762427,0,0,0
22,38,23,9.53,61.31,94.86762427,0,4,1
42,13,28,9.53,61.31,94.86762427,3,1,0
58,37,59,9.53,61.31,94.86762427,1,3,0
43,43,21,9.53,61.31,94.86762427,1,4,0
22,35,23,9.53,61.31,94.86762427,1,4,1
49,20,34,9.53,61.31,94.86762427,0,1,0
41,19,107,9.53,61.31,94.86762427,1,3,0
36,41,37,9.53,61.31,94.86762427,2,4,1
56,13,80,9.53,61.31,94.86762427,0,1,0
5,14,109,9.53,61.31,94.86762427,1,3,0
3,22,77,9.53,61.31,94.86762427,3,2,1
29,34,18,9.53,61.31,94.86762427,0,0,1
28,6,22,9.53,61.31,94.86762427,2,1,0
26,38,50,9.53,61.31,94.86762427,2,0,1
89,27,88,9.53,61.31,94.86762427,3,2,0
61,14,22,9.53,61.31,94.86762427,3,4,0
26,22,38,9.53,61.31,94.86762427,0,4,1
19,4,35,9.53,61.31,94.86762427,0,3,0
37,13,56,9.53,61.31,94.86762427,2,1,0
40,28,33,9.53,61.31,94.86762427,3,1,0
56,21,48,9.53,61.31,94.86762427,0,3,0
7,42,43,9.53,61.31,94.86762427,2,0,1
84,3,93,9.53,61.31,94.86762427,3,4,0
51,34,7,9.53,61.31,94.86762427,2,4,0
9,8,107,9.53,61.31,94.86762427,1,1,0
9,33,104,9.53,61.31,94.86762427,3,1,1
19,22,37,9.53,61.31,94.86762427,0,3,1
22,16,61,9.53,61.31,94.86762427,0,2,0
45,40,108,9.53,61.31,94.86762427,1,0,0
84,1,100,9.53,61.31,94.86762427,3,2,0
16,2,94,9.53,61.31,94.86762427,2,2,0
52,27,39,9.53,61.31,94.86762427,0,1,0
67,30,50,9.53,61.31,94.86762427,1,1,0
22,42,73,9.53,61.31,94.86762427,1,1,1
70,18,108,9.53,61.31,94.86762427,3,2,0
24,42,34,9.53,61.31,94.86762427,3,0,1
80,0,49,9.53,61.31,94.86762427,0,1,0
10,1,89,9.53,61.31,94.86762427,1,4,0
30,23,10,9.53,61.31,94.86762427,2,0,1
78,9,95,9.53,61.31,94.86762427,1,4,0
25,36,92,9.53,61.31,94.86762427,2,0,1
25,4,23,9.53,61.31,94.86762427,2,1,0
75,29,87,9.53,61.31,94.86762427,0,3,0
3,9,110,9.53,61.31,94.86762427,1,1,0
12,30,69,9.53,61.31,94.86762427,2,2,1
11,5,10,9.53,61.31,94.86762427,3,2,0
73,15,18,9.53,61.31,94.86762427,2,0,0
35,43,49,9.53,61.31,94.86762427,3,2,1
15,37,17,9.53,61.31,94.86762427,3,1,1
75,24,4,9.53,61.31,94.86762427,1,4,0
39,37,48,9.53,61.31,94.86762427,3,1,1
8,36,89,9.53,61.31,94.86762427,2,0,1
66,31,28,9.53,61.31,94.86762427,3,2,0
27,4,68,9.53,61.31,94.86762427,1,4,0
8,12,30,9.53,61.31,94.86762427,0,3,0
84,32,23,9.53,61.31,94.86762427,2,4,0
1,39,71,9.53,61.31,94.86762427,2,4,1
12,13,36,9.53,61.31,94.86762427,1,1,0
37,9,67,9.53,61.31,94.86762427,1,3,0
49,3,50,9.53,61.31,94.86762427,1,0,0
64,42,17,9.53,61.31,94.86762427,1,0,0
18,9,49,9.53,61.31,94.86762427,2,4,0
10,12,33,9.53,61.31,94.86762427,0,4,0
48,32,83,9.53,61.31,94.86762427,3,2,0
81,28,58,9.53,61.31,94.86762427,3,3,0
15,2,49,9.53,61.31,94.86762427,0,4,0
83,39,73,9.53,61.31,94.86762427,0,2,0
51,44,27,9.53,61.31,94.86762427,0,3,0
75,22,28,9.53,61.31,94.86762427,1,0,0
4,18,8,9.53,61.31,94.86762427,2,2,0
11,19,75,9.53,61.31,94.86762427,2,3,0
68,29,70,9.53,61.31,94.86762427,2,2,0
37,22,67,9.53,61.31,94.86762427,1,4,1
29,31,80,9.53,61.31,94.86762427,2,1,1
63,23,78,9.53,61.31,94.86762427,1,0,0
83,32,66,9.53,61.31,94.86762427,2,4,0
77,0,73,9.53,61.31,94.86762427,0,4,0
32,35,105,9.53,61.31,94.86762427,3,3,1
7,3,81,9.53,61.31,94.86762427,3,2,0
6,40,14,9.53,61.31,94.86762427,1,0,1
24,25,51,9.53,61.31,94.86762427,2,4,1
73,8,59,9.53,61.31,94.86762427,3,3,0
45,5,54,9.53,61.31,94.86762427,0,0,0
81,30,36,9.53,61.31,94.86762427,0,2,0
31,37,21,9.53,61.31,94.86762427,0,4,1
47,44,8,9.53,61.31,94.86762427,1,4,0
4,31,93,9.53,61.31,94.86762427,1,4,1
73,7,60,9.53,61.31,94.86762427,2,0,0
74,28,66,9.53,61.31,94.86762427,0,0,0
36,22,110,9.53,61.31,94.86762427,2,0,1
5,40,57,9.53,61.31,94.86762427,2,0,1
20,4,45,9.53,61.31,94.86762427,0,3,0
63,43,96,9.53,61.31,94.86762427,2,1,0
55,28,95,9.53,61.31,94.86762427,3,3,0
76,31,44,9.53,61.31,94.86762427,1,4,0
7,12,50,9.53,61.31,94.86762427,2,3,0
64,44,67,9.53,61.31,94.86762427,0,2,0
26,16,110,9.53,61.31,94.86762427,1,0,0
2,21,18,9.53,61.31,94.86762427,1,2,1
40,14,38,9.53,61.31,94.86762427,2,2,0
6,36,52,9.53,61.31,94.86762427,3,4,1
51,21,28,9.53,61.31,94.86762427,2,0,0
84,1,14,9.53,61.31,94.86762427,3,2,0
24,43,62,9.53,61.31,94.86762427,1,4,1
37,7,110,9.53,61.31,94.86762427,2,0,0
3,13,35,9.53,61.31,94.86762427,0,1,0
8,10,34,9.53,61.31,94.86762427,2,4,0
32,12,23,9.53,61.31,94.86762427,3,3,0
26,39,88,9.53,61.31,94.86762427,3,0,1
1,9,93,9.53,61.31,94.86762427,2,2,0
41,6,87,9.53,61.31,94.86762427,3,2,0
46,21,104,9.53,61.31,94.86762427,1,3,0
35,23,102,9.53,61.31,94.86762427,2,3,1
19,22,53,9.53,61.31,94.86762427,3,2,1
86,45,102,9.53,61.31,94.86762427,2,0,0
48,5,26,9.53,61.31,94.86762427,2,4,0
45,21,69,9.53,61.31,94.86762427,0,3,0
78,21,54,9.53,61.31,94.86762427,2,3,0
69,36,94,9.53,61.31,94.86762427,0,3,0
31,15,65,9.53,61.31,94.86762427,3,1,0
20,22,81,9.53,61.31,94.86762427,0,0,1
12,35,15,9.53,61.31,94.86762427,0,0,1
77,3,71,9.53,61.31,94.86762427,0,0,0
6,5,84,9.53,61.31,94.86762427,1,0,0
13,2,90,9.53,61.31,94.86762427,0,0,0
58,1,37,9.53,61.31,94.86762427,2,2,0
75,2,22,9.53,61.31,94.86762427,0,3,0
41,38,3,9.53,61.31,94.86762427,2,2,0
39,35,109,9.53,61.31,94.86762427,0,1,1
9,39,55,9.53,61.31,94.86762427,1,4,1
51,16,8,9.53,61.31,94.86762427,3,3,0
38,24,87,9.53,61.31,94.86762427,0,1,1
19,27,42,9.53,61.31,94.86762427,0,2,1
21,45,65,9.53,61.31,94.86762427,1,4,1
19,27,46,9.53,61.31,94.86762427,0,1,1
50,21,88,9.53,61.31,94.86762427,2,4,0
23,38,95,9.53,61.31,94.86762427,0,1,1
21,43,91,9.53,61.31,94.86762427,0,2,1
41,7,7,9.53,61.31,94.86762427,3,4,0
48,40,59,9.53,61.31,94.86762427,3,1,0
52,23,94,9.53,61.31,94.86762427,0,2,0
65,41,15,9.53,61.31,94.86762427,1,3,0
52,42,100,9.53,61.31,94.86762427,3,2,0
18,1,58,9.53,61.31,94.86762427,0,2,0
51,31,52,9.53,61.31,94.86762427,3,3,0
2,26,70,9.53,61.31,94.86762427,0,2,1
2,36,1,9.53,61.31,94.86762427,3,3,1
28,24,73,9.53,61.31,94.86762427,3,3,1
37,13,24,9.53,61.31,94.86762427,2,3,0
42,2,20,9.53,61.31,94.86762427,0,1,0
55,19,77,9.53,61.31,94.86762427,0,4,0
73,32,96,9.53,61.31,94.86762427,0,1,0
24,23,46,9.53,61.31,94.86762427,0,3,1
83,11,39,9.53,61.31,94.86762427,3,4,0
82,43,0,9.53,61.31,94.86762427,2,4,0
25,16,70,9.53,61.31,94.86762427,2,3,0
84,28,92,9.53,61.31,94.86762427,1,4,0
51,16,105,9.53,61.31,94.86762427,0,4,0
42,11,37,9.53,61.31,94.86762427,1,1,0
59,33,56,9.53,61.31,94.86762427,3,4,0
1,38,97,9.53,61.31,94.86762427,1,3,1
16,6,30,9.53,61.31,94.86762427,0,0,0
49,9,57,9.53,61.31,94.86762427,2,0,0
83,23,46,9.53,61.31,94.86762427,2,0,0
24,21,69,9.53,61.31,94.86762427,3,0,1
33,17,59,9.53,61.31,94.86762427,0,1,0
88,34,18,9.53,61.31,94.86762427,3,3,0
37,5,19,9.53,61.31,94.86762427,2,3,0
77,2,101,9.53,61.31,94.86762427,3,3,0
8,11,27,9.53,61.31,94.86762427,0,4,0
11,39,87,9.53,61.31,94.86762427,0,4,1
8,38,95,9.53,61.31,94.86762427,0,4,1
14,11,99,9.53,61.31,94.86762427,3,2,0
70,27,58,9.53,61.31,94.86762427,3,1,0
62,10,63,9.53,61.31,94.86762427,3,3,0
12,2,46,9.53,61.31,94.86762427,2,3,0
45,8,45,9.53,61.31,94.86762427,1,4,0
45,38,67,9.53,61.31,94.86762427,1,3,0
44,13,50,9.53,61.31,94.86762427,0,3,0
70,19,32,9.53,61.31,94.86762427,2,0,0
55,45,34,9.53,61.31,94.86762427,3,3,0
4,6,82,9.53,61.31,94.86762427,0,2,0
89,37,17,9.53,61.31,94.86762427,2,4,0
52,25,23,9.53,61.31,94.86762427,0,1,0
12,24,43,9.53,61.31,94.86762427,2,1,1
25,23,55,9.53,61.31,94.86762427,2,0,1
16,31,32,9.53,61.31,94.86762427,1,1,1
36,29,95,9.53,61.31,94.86762427,0,1,1
51,7,72,9.53,61.31,94.86762427,3,4,0
24,36,47,9.53,61.31,94.86762427,1,4,1
48,41,31,9.53,61.31,94.86762427,1,2,0
30,19,51,9.53,61.31,94.86762427,3,0,0
64,36,47,9.53,61.31,94.86762427,2,1,0
44,25,24,9.53,61.31,94.86762427,3,2,0
47,41,104,9.53,61.31,94.86762427,0,0,0
12,15,56,9.53,61.31,94.86762427,3,1,0
71,41,91,9.53,61.31,94.86762427,2,1,0
61,19,50,9.53,61.31,94.86762427,3,4,0
81,38,69,9.53,61.31,94.86762427,2,3,0
71,2,58,9.53,61.31,94.86762427,2,0,0
56,38,79,9.53,61.31,94.86762427,0,1,0
23,7,57,9.53,61.31,94.86762427,3,0,0
69,5,53,9.53,61.31,94.86762427,3,2,0
38,4,58,9.53,61.31,94.86762427,0,2,0
14,13,100,9.53,61.31,94.86762427,2,3,0
71,44,39,9.53,61.31,94.86762427,3,1,0
68,8,24,9.53,61.31,94.86762427,0,4,0
49,6,5,9.53,61.31,94.86762427,2,1,0
13,12,67,9.53,61.31,94.86762427,0,0,0
56,44,86,9.53,61.31,94.86762427,3,2,0
49,11,58,9.53,61.31,94.86762427,0,0,0
43,13,63,9.53,61.31,94.86762427,1,3,0
27,29,45,9.53,61.31,94.86762427,2,2,1
5,10,99,9.53,61.31,94.86762427,1,4,0
38,9,53,9.53,61.31,94.86762427,1,2,0
85,39,108,9.53,61.31,94.86762427,2,1,0
58,38,5,9.53,61.31,94.86762427,2,1,0
13,42,21,9.53,61.31,94.86762427,0,2,1
83,34,40,9.53,61.31,94.86762427,2,3,0
64,2,52,9.53,61.31,94.86762427,1,1,0
40,18,100,9.53,61.31,94.86762427,1,1,0
21,27,5,9.53,61.31,94.86762427,3,4,1
29,34,35,9.53,61.31,94.86762427,2,2,1
62,45,15,9.53,61.31,94.86762427,1,1,0
12,21,34,9.53,61.31,94.86762427,3,3,1
8,11,34,9.53,61.31,94.86762427,3,0,0
35,7,5,9.53,61.31,94.86762427,0,2,0
69,41,3,9.53,61.31,94.86762427,1,4,0
1,11,9,9.53,61.31,94.86762427,0,1,0
84,41,26,9.53,61.31,94.86762427,1,3,0
39,10,21,9.53,61.31,94.86762427,0,2,0
89,14,52,9.53,61.31,94.86762427,0,3,0
10,44,62,9.53,61.31,94.86762427,2,3,1
68,31,102,9.53,61.31,94.86762427,0,4,0
81,6,30,9.53,61.31,94.86762427,2,2,0
51,28,72,9.53,61.31,94.86762427,3,1,0
19,44,27,9.53,61.31,94.86762427,1,4,1
29,4,29,9.53,61.31,94.86762427,3,1,0
11,6,100,9.53,61.31,94.86762427,1,0,0
63,18,15,9.53,61.31,94.86762427,3,3,0
20,10,96,9.53,61.31,94.86762427,1,0,0
22,3,71,9.53,61.31,94.86762427,0,3,0
81,35,99,9.53,61.31,94.86762427,1,4,0
1,3,67,9.53,61.31,94.86762427,1,1,0
20,35,15,9.53,61.31,94.86762427,3,1,1
32,17,1,9.53,61.31,94.86762427,3,4,0
50,19,104,9.53,61.31,94.86762427,3,2,0
48,5,89,9.53,61.31,94.86762427,2,0,0
57,11,102,9.53,61.31,94.86762427,2,0,0
6,43,63,9.53,61.31,94.86762427,1,1,1
30,21,34,9.53,61.31,94.86762427,1,1,1
56,43,60,9.53,61.31,94.86762427,0,1,0
36,14,43,9.53,61.31,94.86762427,0,4,0
89,12,30,9.53,61.31,94.86762427,1,2,0
68,44,20,9.53,61.31,94.86762427,2,0,0
9,36,22,9.53,61.31,94.86762427,1,3,1
14,27,26,9.53,61.31,94.86762427,0,4,1
55,1,12,9.53,61.31,94.86762427,2,0,0
80,23,3,9.53,61.31,94.86762427,2,2,0
87,34,5,9.53,61.31,94.86762427,0,4,0
63,7,72,9.53,61.31,94.86762427,1,0,0
75,9,5,9.53,61.31,94.86762427,3,4,0
53,37,21,9.53,61.31,94.86762427,1,0,0
51,20,45,9.53,61.31,94.86762427,1,0,0
10,17,37,9.53,61.31,94.86762427,0,2,0
54,36,56,9.53,61.31,94.86762427,2,3,0
2,27,99,9.53,61.31,94.86762427,0,2,1
86,26,37,9.53,61.31,94.86762427,1,0,0
42,12,53,9.53,61.31,94.86762427,3,4,0
60,34,17,9.53,61.31,94.86762427,3,2,0
70,28,35,9.53,61.31,94.86762427,3,3,0
33,42,31,9.53,61.31,94.86762427,0,0,1
35,6,47,9.53,61.31,94.86762427,2,2,0
29,33,3,9.53,61.31,94.86762427,0,2,1
32,33,39,9.53,61.31,94.86762427,3,2,1
24,45,67,9.53,61.31,94.86762427,1,2,1
84,6,26,9.53,61.31,94.86762427,2,4,0
7,5,52,9.53,61.31,94.86762427,0,3,0
35,37,58,9.53,61.31,94.86762427,0,3,1
36,23,99,9.53,61.31,94.86762427,2,0,1
35,43,14,9.53,61.31,94.86762427,2,1,1
82,10,6,9.53,61.31,94.86762427,1,4,0
40,13,8,9.53,61.31,94.86762427,2,0,0
61,29,11,9.53,61.31,94.86762427,1,0,0
53,37,69,9.53,61.31,94.86762427,3,2,0
40,41,15,9.53,61.31,94.86762427,3,1,0
44,6,48,9.53,61.31,94.86762427,0,1,0
50,32,29,9.53,61.31,94.86762427,3,4,0
3,39,15,9.53,61.31,94.86762427,3,1,1
82,30,14,9.53,61.31,94.86762427,1,0,0
9,7,108,9.53,61.31,94.86762427,0,1,0
53,41,29,9.53,61.31,94.86762427,2,1,0
37,22,22,9.53,61.31,94.86762427,0,3,1
25,14,104,9.53,61.31,94.86762427,3,0,0
64,30,63,9.53,61.31,94.86762427,2,1,0
24,39,7,9.53,61.31,94.86762427,0,1,1
77,32,57,9.53,61.31,94.86762427,0,2,0
32,8,45,9.53,61.31,94.86762427,0,1,0
60,38,109,9.53,61.31,94.86762427,0,1,0
47,17,94,9.53,61.31,94.86762427,1,3,0
2,11,15,9.53,61.31,94.86762427,0,0,0
59,42,65,9.53,61.31,94.86762427,3,4,0
76,6,102,9.53,61.31,94.86762427,3,0,0
65,38,83,9.53,61.31,94.86762427,1,2,0
61,2,104,9.53,61.31,94.86762427,2,0,0
61,25,4,9.53,61.31,94.86762427,2,1,0
57,42,16,9.53,61.31,94.86762427,3,0,0
37,45,84,9.53,61.31,94.86762427,1,2,1
90,13,62,9.53,61.31,94.86762427,2,4,0
71,26,22,9.53,61.31,94.86762427,2,0,0
81,27,25,9.53,61.31,94.86762427,0,1,0
4,21,74,9.53,61.31,94.86762427,0,2,1
31,42,17,9.53,61.31,94.86762427,0,3,1
79,43,108,9.53,61.31,94.86762427,1,2,0
65,35,36,9.53,61.31,94.86762427,3,3,0
35,17,109,9.53,61.31,94.86762427,1,1,0
86,18,62,9.53,61.31,94.86762427,2,4,0
13,8,24,9.53,61.31,94.86762427,3,3,0
31,25,21,9.53,61.31,94.86762427,0,4,1
73,4,65,9.53,61.31,94.86762427,1,2,0
75,33,82,9.53,61.31,94.86762427,1,1,0
74,27,14,9.53,61.31,94.86762427,0,3,0
58,41,7,9.53,61.31,94.86762427,1,2,0
63,1,3,9.53,61.31,94.86762427,0,0,0
64,7,82,9.53,61.31,94.86762427,2,2,0
19,32,69,9.53,61.31,94.86762427,3,4,1
83,25,50,9.53,61.31,94.86762427,2,1,0
70,6,92,9.53,61.31,94.86762427,2,1,0
49,40,7,9.53,61.31,94.86762427,0,2,0
79,1,61,9.53,61.31,94.86762427,1,0,0
18,12,49,9.53,61.31,94.86762427,2,4,0
55,27,12,9.53,61.31,94.86762427,2,2,0
49,28,100,9.53,61.31,94.86762427,2,2,0
11,40,109,9.53,61.31,94.86762427,1,1,1
64,24,74,9.53,61.31,94.86762427,1,4,0
76,20,91,9.53,61.31,94.86762427,0,0,0
6,26,34,9.53,61.31,94.86762427,2,1,1
34,26,18,9.53,61.31,94.86762427,3,2,1
40,25,50,9.53,61.31,94.86762427,1,1,0
10,40,43,9.53,61.31,94.86762427,0,1,1
20,6,94,9.53,61.31,94.86762427,2,3,0
28,9,18,9.53,61.31,94.86762427,3,1,0
44,43,32,9.53,61.31,94.86762427,1,1,0
43,25,5,9.53,61.31,94.86762427,3,4,0
74,12,28,9.53,61.31,94.86762427,0,0,0
81,13,91,9.53,61.31,94.86762427,3,2,0
67,27,97,9.53,61.31,94.86762427,2,4,0
49,27,8,9.53,61.31,94.86762427,2,1,0
37,20,23,9.53,61.31,94.86762427,1,0,0
47,42,21,9.53,61.31,94.86762427,2,2,0
31,45,63,9.53,61.31,94.86762427,3,4,1
7,28,96,9.53,61.31,94.86762427,0,0,1
36,24,2,9.53,61.31,94.86762427,1,1,1
31,0,49,9.53,61.31,94.86762427,3,3,0
59,22,64,9.53,61.31,94.86762427,1,3,0
74,6,53,9.53,61.31,94.86762427,0,4,0
16,3,2,9.53,61.31,94.86762427,1,0,0
82,43,109,9.53,61.31,94.86762427,2,2,0
35,40,85,9.53,61.31,94.86762427,2,0,1
13,36,3,9.53,61.31,94.86762427,1,3,1
74,25,29,9.53,61.31,94.86762427,0,4,0
67,20,83,9.53,61.31,94.86762427,0,1,0
73,11,4,9.53,61.31,94.86762427,2,0,0
16,37,8,9.53,61.31,94.86762427,0,3,1
81,40,106,9.53,61.31,94.86762427,1,2,0
62,1,38,9.53,61.31,94.86762427,3,4,0
50,7,9,9.53,61.31,94.86762427,1,1,0
70,31,110,9.53,61.31,94.86762427,2,0,0
39,34,107,9.53,61.31,94.86762427,2,2,1
47,5,75,9.53,61.31,94.86762427,2,1,0
34,38,35,9.53,61.31,94.86762427,0,3,1
44,34,101,9.53,61.31,94.86762427,1,3,0
38,36,58,9.53,61.31,94.86762427,3,2,1
